CATEGORY,SUBCATEGORY,AGE,TIMEALLOWED,REGION,QUESTION,ANSWER1,ANSWER2,ANSWER3,ANSWER4,HINT,CORRECTANSWER,IMAGEURL,VIDEOURL,SOUNDURL,FILETYPE,questionMasterId ,status,creditBy,questionActiveStatus,questionState
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Which actress plays Adam Sandler's love interest in the romance '50 First Dates' (2004)?,Drew Barrymore,Jennifer Aniston,Reese Witherspoon,Anne Hathaway,(NULL),A,,,,0,25216,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),In what year did William Shakespeare die?,1656,1716,1616,1756,(NULL),C,,,,0,25220,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Which producer wrote his biography in 1979 entitled 'All You Need is Ears'?,George Martin,Brian Epstein,Goeff Emerick,Phil Spector,(NULL),A,,,,0,25224,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),You can get killed walking your doggy! is a famous quote from which movie?,Heat,Dog Day Afternoon,Glengarry Glen Ross,Withnail and I,(NULL),A,,,,0,25228,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Which novel hears the savage chanting "Kill the beast! Cut his throat! Spill his blood!"?,Lord of the Flies,Kraken Wakes,The Chrysalids,Animal Farm,(NULL),A,,,,0,25232,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Who wrote The Secret Seven series of books?,Enid Blyton,Lucy Daniels,Celia Rees,Judy Waite,(NULL),A,,,,0,25236,0,,1,0
PUB QUIZ,NONE,ADULT,45,English (Other - Non UK / US),Who was the artistic director of 2012 Olympic games in London?,Danny Boyle,David Lynch,James Cameron,David Fincher,(NULL),A,,,,0,25244,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Francis Ford Coppola is a Honorary Ambassador in the USA for which country?,Trinidad and Tobago,Barbados,Belize,Bahamas,(NULL),C,,,,0,25248,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Who directed '1917' (2019)?,Sam Mendes,Steven Spielberg,Christopher Nolan,Michael Bay,(NULL),A,,,,0,25252,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Which character from the movie 'Taxi Driver' (1976) says "You're only as healthy as you feel"?,Betsy,Wizard,Doughboy,Travis Bickle,(NULL),D,,,,0,25256,0,,1,0
PUB QUIZ,NONE,TEEN,45,English (Other - Non UK / US),A deep dish circular pizza would be what American style pizza?,Chicago,New York,Detroit,California,(NULL),A,,,,0,25264,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),"""Love loves to love love"" is a quote from which work by James Joyce?",Ulysses,Dubliners,The Dead,The Boarding House,(NULL),A,,,,0,25268,0,,1,0
PUB QUIZ,NONE,TEEN,45,English (Other - Non UK / US),What fuel did the car use in the Back to the Future films?,Plutonium,Uranium,Diesel,Hydrogen,(NULL),A,,,,0,25276,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),For his role in which movie did Paul Newman win an Academy Award for Best Actor in a Leading Role?,The Color of Money' (1986),The Verdict' (1982),Absence of Malice' (1981),The Hustler' (1961),(NULL),A,,,,0,25288,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,45,English (Other - Non UK / US),What type of flower did Thumbelina come out of?,Rose,Orchid,Sunflower,Tulip,(NULL),D,,,,0,25292,0,,1,0
PUB QUIZ,NONE,ADULT,45,English (Other - Non UK / US),Barbed wire was invented in which country?,United States,France,Australia,Argentina,(NULL),A,,,,0,25296,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,45,English (Other - Non UK / US),Which 'bear of little brain' was the most famous creation of A.A. Milne?,Winnie-the-Pooh,Iorek Brynyson,Paddington,Rupert Bear,(NULL),A,,,,0,25304,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),"""We can't stop here, this is bat country,"" is from which book?",The Bat,Fear & Loathing in Las Vegas,Dracula,Frankenstein,(NULL),B,,,,0,25308,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),"""Strange, isn't it? Each man's life touches so many other lives"". Name the film?",Mr. Smith Goes to Washington,Rooster Cogburn,It's a Wonderful Life,Citizen Kane,(NULL),C,,,,0,25316,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Which of these movies is not directed by Oliver Stone?,Any Given Sunday' (1999),World Trade Center' (2006),Platoon' (1986),Rain Man' (1988),(NULL),D,,,,0,25324,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),"""I mean, can you ever really trust another human being, Greg?"" is a quote from which comedy?",Meet the Parents,The Royal Tenenbaums,American Pie,Rush Hour,(NULL),A,,,,0,25332,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Who wrote The Napoleon of Notting Hill?,G. K. Chesterton,Oscar Wilde,Alexandre Dumas,Henry Fielding,(NULL),A,,,,0,25336,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,45,English (Other - Non UK / US),Complete the name of this best selling kids book: 'Watership _______'.,Down,Up,Left,Right,(NULL),A,,,,0,25340,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,45,English (Other - Non UK / US),1996 was the first appearance of which single lady and her big knickers?,Bridget Jones,Maggie Farnsworth,Stephanie Plum,Agatha Raisin,(NULL),A,,,,0,25348,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Which actor was the only British actor to win the Best Actor Oscar during the 1980's?,Christian Bale,Ben Kingsley,Tom Hardy,Judi Dench,(NULL),B,,,,0,25360,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Which author created the fictional Emerald City?,L. Frank Baum,Gregory Maguire,Lewis Carroll,Ruth Plumly Thompson,(NULL),A,,,,0,25368,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Which famous actor is Francis Ford Coppola's nephew?,Nicolas Cage,Ben Affleck,Matt Damon,Kevin Bacon,(NULL),A,,,,0,25372,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),"""Christmas won't be Christmas without any presents"" is the first line of what novel?",A Christmas Carol,Oliver Twist,The Devil Wears Prada,Little Women,(NULL),D,,,,0,25376,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Which author was British Children's Laureate from 2005 to 2007?,Michael Morpurgo,Jacqueline Wilson,Roald Dahl,Cathy Cassidy,(NULL),B,,,,0,25380,0,,1,0
PUB QUIZ,NONE,ADULT,45,English (Other - Non UK / US),"What was the first name of Colt, who patented the revolver?",Samuel,Isaac,Joshua,William,(NULL),A,,,,0,25392,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,45,English (Other - Non UK / US),Who created the magical world of Narnia?,JRR Tolkein,CS Lewis,JK Rowling,Enid Blyton,(NULL),B,,,,0,25396,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),"""Prison life is more structured than most men care for"" comes from which Coen brothers film?",Raising Arizona,Fargo,The Big Lebowski,The Ladykillers,(NULL),A,,,,0,25404,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Lorna Doone' is set in which part of England?,North East,South West,Midlands,North West,(NULL),B,,,,0,25412,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,45,English (Other - Non UK / US),Who is known as "he who must not be named" in the Harry Potter novels?,Lord Voldemort,Albus Dumbledore,Fred Weasley,Elphias Doge,(NULL),A,,,,0,25420,0,,1,0
PUB QUIZ,NONE,ADULT,45,English (Other - Non UK / US),Hospitality chain Starwood accused which hotel chain with industrial espionage?,Hilton,Motel 88,Microtel,Manila Hotel,(NULL),A,,,,0,25424,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),In which English city is 'Bridget Jones's Diary' set?,London,Manchester,Newcastle,Birmingham,(NULL),A,,,,0,25428,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),"""I shouldn't wonder if you didn't wonder much too much"" is said by which famous character?",Jo March,Hermione Granger,Mary Poppins,Katniss Everdeen,(NULL),C,,,,0,25432,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,45,English (Other - Non UK / US),What are the series books called Where's Wally known as in the US and Canada?,Where's Warren?,Where's Wayne?,Where's Waldo?,Where's Wesley?,(NULL),C,,,,0,25440,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),In which of these movies is Eddie Murphy not in?,Candyman' (1992),Coming to America' (1988),Beverly Hills Cop III' (1994),Best Defense' (1984),(NULL),A,,,,0,25444,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Which actor plays the transporter in the movie 'Transporter 3' (2008)?,Liam Neeson,Jason Statham,Ray Liotta,Mark Wahlberg,(NULL),B,,,,0,25448,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),What is the parrot's name in Enid Blyton's 'Adventure' series of books?,Kiki,Polly,Iago,Globi,(NULL),A,,,,0,25452,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),"""He killed them with their love. That's how it is every day, all over the world"". Name the film?",The Shawshank Redemption,The Green Mile,Stand By Me,Road to Perdition,(NULL),B,,,,0,25456,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),"""You were only supposed to blow the bloody doors off"" is a quote from which movie?",The Irishman' (2019),The Yards' (2000),The Italian Job' (2003),The Perfect Storm' (2000),(NULL),C,,,,0,25460,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Which author wrote the controversial book 'The Satanic Verses'?,Salman Rushdie,Padma Lakshmi,Arundhati Roy,Taslima Nasrin,(NULL),A,,,,0,25464,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,45,English (Other - Non UK / US),Which fictional monster says "I am alone and miserable. Only someone as ugly as I am could love me"?,Frankenstein,Dracula,Gollum,Basilisk,(NULL),A,,,,0,25468,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Which actor replaced Sean Connery in the 'James Bond' series?,Roger Moore,Timothy Dalton,Pierce Brosnan,Daniel Craig,(NULL),A,,,,0,25472,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),"""You're gonna need a bigger boat"" is a quote from which movie?",Jaws' (1975),Mad Max' (1979),Live and Let Die' (1973),Deliverance' (1972),(NULL),A,,,,0,25476,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Who created the character George Smiley?,John le Carr?,Graham Greene,Frederick Forsyth,Ken Follett,(NULL),A,,,,0,25480,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Pip is the hero of which Dickens novel?,Bleak House,Great Expectations,David Copperfield,Oliver Twist,(NULL),B,,,,0,25484,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),The 1969 novel 'The Godfather' was written by which author?,Francis Ford Coppola,Marlon Brando,Mario Puzo,Al Pacino,(NULL),C,,,,0,25488,0,,1,0
PUB QUIZ,NONE,TEEN,45,English (Other - Non UK / US),Joseph Swan and Thomas Edison both worked on which invention on each side of the Atlantic?,Lightbulb,Scales,Nuclear Power,Typewriter,(NULL),A,,,,0,25492,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),"""Roads? Where we're going we don't need roads"" is a quote from which movie?",Back in Time' (2015),Back to the Future' (1985),The Time Machine' (2002),My Science Project' (1985),(NULL),B,,,,0,25496,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),In which movie are Meryl Streep and Robert De Niro not in it together?,Red Lights' (2012),The Deer Hunter' (1978),Falling in Love' (1984),Marvin's Room' (1996),(NULL),A,,,,0,25500,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Complete this famous quote as spoken by Renee Zellweger in Jerry Maguire "You had me at_____"?,Hello,Hi,Good day,Now,(NULL),A,,,,0,25504,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),For which of these movies was David Lynch not nominated for an Academy Award for Best director?,The Straight Story' (1999),Mulholland Dr.' (2001),Blue Velvet' (1986),The Elephant Man' (1980),(NULL),A,,,,0,25508,0,,1,0
PUB QUIZ,NONE,ADULT,45,English (Other - Non UK / US),Fred DeLuca founded which fast food outlet?,McDonalds,Burger King,Subway,Nandos,(NULL),C,,,,0,25512,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Which of literature's great heroines was originally to be called 'Pansy'?,Rebecca,Jane Eyre,Lorna Doone,Scarlett O'Hara,(NULL),D,,,,0,25516,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),In which movie does Kevin Spacey play the role of Lester Burnham?,Inseparable' (2011),American Beauty' (1999),Margin Call' (2011),Father of Invention' (2010),(NULL),B,,,,0,25520,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,45,English (Other - Non UK / US),"What is the surname of John, Michael and Wendy in the Peter Pan story?",Matthews,Darling,Richardson,Walker,(NULL),B,,,,0,25524,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Who is the director of the movie 'Grease' (1978)?,Randal Kleiser,John Carpenter,Bob Fosse,Robert Stevenson,(NULL),A,,,,0,25528,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),"""Here's Johnnie"" is a quote from which famous film?",Watchmen,Carrie,Scream,The Shining,(NULL),D,,,,0,25536,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Who wrote the classic novel 'Emma'?,Jane Austen,Emily Bronte,Charlotte Bronte,Jane Eyre,(NULL),A,,,,0,25540,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,45,English (Other - Non UK / US),"Which piece of furniture completes the title of the book and film 'The Lion, the Witch and the ...'?",Wardrobe,Chair,Dressing Table,Bed,(NULL),A,,,,0,25544,0,,1,0
PUB QUIZ,NONE,ADULT,45,English (Other - Non UK / US),Name the painter whose work included Silver Car Crash (Double Disaster)?,Andy Warhol,Roy Lichtenstein,Jean-Michel Basquiat,Pablo Picasso,(NULL),A,,,,0,25552,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),In which movie did Frances McDormand win her first Academy Award for Best actress?,Mississippi Burning' (1988),Almost Famous' (2000),Fargo' (1996),North Country' (2005),(NULL),C,,,,0,25556,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),"""The first night's the toughest, no doubt about it"". Name the film?",The Green Mile,Titanic,Gladiator,The Shawshank Redemption,(NULL),D,,,,0,25560,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Which actress said to Cary Grant in a famous film "Why don't you come up sometime and see me"?,Mae West,Viven Leigh,Audrey Hepburn,Marilyn Monroe,(NULL),A,,,,0,25568,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),"Which classic novel ends: 'After all, tomorrow is another day'?",Catcher in the Rye,Catch 22,The Turn of the Screw,Gone With The Wind,(NULL),D,,,,0,25572,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Which author wrote the 'Mary Poppins' book series?,P. L. Travers,J. M. Barrie,Lewis Carroll,Robert Louis Stevenson,(NULL),A,,,,0,25576,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,45,English (Other - Non UK / US),Which comic company owns the rights of 'The New Mutants' (2020)?,Marvel,DC,Dark Horse,Image Comics,(NULL),A,,,,0,25580,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),What novel was based on the experiences of Alexander Selkirk?,Gulliver's Travels,Treasure Island,Robinson Crusoe,The Swiss Family Robinson,(NULL),C,,,,0,25584,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),"""The only power that exists is inside ourselves"" is from Interview with the Vampire by which author?",Bram Stoker,Stephen King,Anne Rice,Stephenie Meyer,(NULL),C,,,,0,25588,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,45,English (Other - Non UK / US),Who voices Bella in 'A Dog's Way Home' (2019)?,Bryce Dallas Howard,Alexandra Shipp,Ashley Judd,Janelle Monae,(NULL),A,,,,0,25592,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),"""Pigs are filthy animals. I don't eat filthy animals."" is a famous quote from which film?",Reservoir Dogs,Pulp Fiction,Taxi Driver,The Godfather,(NULL),B,,,,0,25600,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Who wrote the children's novel 'War Horse'?,Roald Dahl,Michael Morpurgo,Nick Stafford,Michael Foreman,(NULL),B,,,,0,25604,0,,1,0
PUB QUIZ,NONE,TEEN,45,English (Other - Non UK / US),"What is used to give Arroz Negro, or black rice, its colour?",Squid Ink,Spinach,Chorizo,Sheep's Cheese,(NULL),A,,,,0,25608,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Which of these characters is not played by Elizabeth Taylor?,Alison Langdon,Cleopatra,Helen of Troy,Jimmie Jean Jackson,(NULL),A,,,,0,25612,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),What is the main dog character called in Norton Juster's 1961 popular book 'The Phantom Tollbooth'?,Tock,Buster,Clifford,Lad,(NULL),A,,,,0,25616,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Who is author Jackie Collins' famous sister?,Joan,Judy,Suzanne,Amy,(NULL),A,,,,0,25620,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Which character in 'Leon: The Professional' (1994) says "Death is... whimsical... Today"?,Leon,Stansfield,Mathilda,Tony,(NULL),B,,,,0,25624,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),What completes the title of Marilyn Manson's autobiography 'The Long Hard Road Out Of ...'?,Ohio,Home,Hell,Here,(NULL),C,,,,0,25632,0,,1,0
PUB QUIZ,NONE,TEEN,45,English (Other - Non UK / US),Which of these is one of the biggest art auction houses in the world?,Symond's,Sotheby's,Simpson's,Smith's,(NULL),B,,,,0,25636,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Jo March is a character originally from which novel?,Little Women,Little Men,Jo's Boys,Pride and Prejudice,(NULL),A,,,,0,25644,0,,1,0
PUB QUIZ,NONE,ADULT,45,English (Other - Non UK / US),Alongside whom did Bill Gates co-found software company Microsoft?,Paul Allen,Robert Milton,William Taylor,Frank Billson,(NULL),A,,,,0,25648,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Who wrote 'The Awakening'?,Kate Chopin,Stephen King,George Eliot,Mary Shelley,(NULL),A,,,,0,25652,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),What is the name of the main character in the novel 'Brighton Rock'?,Pinky,Bluey,Greeny,Whitey,(NULL),A,,,,0,25656,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,45,English (Other - Non UK / US),What was the Pied Piper's fee in Florin for getting rid of the rats?,1000,2000,3000,4000,(NULL),A,,,,0,25664,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Which of these was not created by Dr. Seuss?,The Lorax,Matilda,The Cat in the Hat,Horton Hears a Who!,(NULL),B,,,,0,25668,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),In which movie does Mae West ask "Why don't you come up sometime and see me?",Night After Night' (1932),She Done Him Wrong' (1933),Belle of the Nineties' (1932),Goin' to Town' (1935),(NULL),B,,,,0,25672,0,,1,0
PUB QUIZ,NONE,ADULT,45,English (Other - Non UK / US),Who said of his cars "You can have any colour you want as long as it's black",Henry Ford,Karl Benz,Ransom Olds,Armand Peugeot,(NULL),A,,,,0,25680,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),"According to Lord of the Flies, ""the greatest ideas are the ____"" what?",simplest,cheapest,funniest,nicest,(NULL),A,,,,0,25684,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Complete the famous Bond quote "Shaken not?."?,Stirred,Mixed,Iced,Straight,(NULL),A,,,,0,25688,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),Who played the role of William Shakespeare in the film 'Shakespeare in Love'?,Joseph Fiennes,Rufus Sewell,John Hurt,Aksel Hennie,(NULL),A,,,,0,25692,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),In which of these movies are Nicole Kidman and Tom Cruise not part of the cast?,Days of Thunder' (1990),Eyes Wide Shut' (1999),Far and Away' (1992),Ghost' (1990),(NULL),D,,,,0,25696,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,45,English (Other - Non UK / US),Complete the name of this best selling kids book: 'Charlie and the _______'.,Chocolate Factory,Lively Cat,Chocolate House,Chocolate Den,(NULL),A,,,,0,25700,0,,1,0
